Id,Temperature,Humidity,DustDensity,MQ7,Light,Rain,Timestamp
23724,41,57,-0.00,38,789,"=935 ",2024-08-14 08:23:25.093
23725,41,57,0.00,38,789,"=935 ",2024-08-14 08:23:27.643
23726,41,57,-0.00,38,789,"=935 ",2024-08-14 08:23:30.170
23727,41,57,0.00,42,771,"=922 ",2024-08-14 08:23:33.593
23728,41,57,0.00,38,789,"=935 ",2024-08-14 08:23:36.180
23729,41,57,0.01,38,789,"=935 ",2024-08-14 08:23:37.823
23730,41,57,-0.00,37,789,"=935 ",2024-08-14 08:23:40.303
23731,41,57,0.01,38,788,"=935 ",2024-08-14 08:23:42.837
23732,41,57,0.00,38,789,"=935 ",2024-08-14 08:23:45.407
23733,41,57,0.00,38,789,"=935 ",2024-08-14 08:23:48.293
23734,41,57,0.01,38,789,"=935 ",2024-08-14 08:23:50.427
23735,41,57,-0.00,38,789,"=935 ",2024-08-14 08:23:53.367
23736,41,57,0.00,38,789,"=935 ",2024-08-14 08:23:55.893
23737,41,58,-0.00,38,789,"=935 ",2024-08-14 08:23:58.057
23738,41,58,0.01,38,789,"=935 ",2024-08-14 08:24:00.977
23739,41,57,0.00,38,789,"=935 ",2024-08-14 08:24:03.097
23740,41,57,-0.00,38,789,"=935 ",2024-08-14 08:24:05.690
23741,41,57,-0.00,38,789,"=935 ",2024-08-14 08:24:08.223
23742,41,57,0.02,38,788,"=935 ",2024-08-14 08:24:10.747
23743,41,57,0.00,37,789,"=935 ",2024-08-14 08:24:13.637
23744,41,57,-0.00,37,789,"=935 ",2024-08-14 08:24:16.147
23745,41,57,-0.00,37,789,"=935 ",2024-08-14 08:24:18.290
23746,41,57,0.02,38,789,"=935 ",2024-08-14 08:24:20.913
23747,41,57,0.00,38,789,"=935 ",2024-08-14 08:24:23.350
23750,41,57,0.00,38,789,"=935 ",2024-08-14 08:24:46.177
23751,41,57,0.00,37,789,"=935 ",2024-08-14 08:24:48.680
23752,41,57,0.00,38,789,"=935 ",2024-08-14 08:24:51.237
23753,41,57,-0.00,37,789,"=935 ",2024-08-14 08:24:53.790
23754,41,57,0.00,37,788,"=935 ",2024-08-14 08:24:56.310
23755,41,57,0.00,38,788,"=935 ",2024-08-14 08:24:58.850
23756,41,57,0.00,37,789,"=935 ",2024-08-14 08:25:01.780
23757,41,57,0.00,38,789,"=935 ",2024-08-14 08:25:03.913
23758,41,57,0.00,37,789,"=935 ",2024-08-14 08:25:07.400
23759,41,57,0.00,37,789,"=935 ",2024-08-14 08:25:08.963
23760,41,57,-0.00,37,789,"=935 ",2024-08-14 08:25:11.493
23761,41,57,-0.00,37,789,"=935 ",2024-08-14 08:25:14.060
23762,41,57,0.00,37,789,"=935 ",2024-08-14 08:25:16.610
23763,41,57,0.01,38,789,"=935 ",2024-08-14 08:25:19.947
23764,41,57,0.00,37,789,"=935 ",2024-08-14 08:25:21.700
23765,41,57,0.00,38,789,"=935 ",2024-08-14 08:25:25.000
23766,41,57,-0.00,37,789,"=935 ",2024-08-14 08:25:27.073
23767,41,57,-0.09,37,789,"=935 ",2024-08-14 08:25:29.230
23770,41,57,-0.00,37,789,"=935 ",2024-08-14 08:25:52.097
23771,41,57,-0.00,37,789,"=935 ",2024-08-14 08:25:54.573
23772,41,57,0.00,37,789,"=935 ",2024-08-14 08:25:58.010
23773,41,57,0.00,37,787,"=933 ",2024-08-14 08:26:00.027
23774,41,57,0.00,37,789,"=935 ",2024-08-14 08:26:02.167
23775,41,57,-0.00,37,789,"=935 ",2024-08-14 08:26:05.090
23776,41,57,0.00,38,789,"=935 ",2024-08-14 08:26:07.243
23777,41,57,0.00,37,789,"=935 ",2024-08-14 08:26:10.720
23778,41,57,-0.00,37,789,"=935 ",2024-08-14 08:26:12.353
23779,41,57,-0.00,38,789,"=935 ",2024-08-14 08:26:14.840
23780,41,57,0.00,37,789,"=935 ",2024-08-14 08:26:17.460
23781,41,57,0.00,37,789,"=935 ",2024-08-14 08:26:21.130
23784,41,57,0.00,38,788,"=935 ",2024-08-14 08:26:42.737
23785,41,57,0.00,38,788,"=935 ",2024-08-14 08:26:45.313
23786,41,58,-0.00,38,789,"=935 ",2024-08-14 08:26:49.200
23787,41,58,0.00,37,788,"=935 ",2024-08-14 08:26:50.383
23788,41,58,0.01,38,788,"=935 ",2024-08-14 08:26:52.817
23789,41,58,0.00,38,788,"=935 ",2024-08-14 08:26:55.400
23790,41,58,0.00,37,789,"=935 ",2024-08-14 08:26:57.907
23791,41,58,-0.00,38,789,"=935 ",2024-08-14 08:27:00.843
23792,41,58,0.00,38,789,"=935 ",2024-08-14 08:27:03.057
23793,41,58,0.00,38,789,"=935 ",2024-08-14 08:27:05.513
23794,41,58,0.00,38,795,"=932 ",2024-08-14 08:27:08.073
23795,41,58,-0.00,38,788,"=935 ",2024-08-14 08:27:10.623
23796,41,58,-0.00,38,788,"=935 ",2024-08-14 08:27:13.123
23797,41,58,-0.00,37,789,"=935 ",2024-08-14 08:27:15.667
23798,41,58,-0.00,38,787,"=933 ",2024-08-14 08:27:18.220
23799,41,58,-0.00,38,789,"=935 ",2024-08-14 08:27:22.147
23800,41,58,0.00,38,788,"=935 ",2024-08-14 08:27:23.330
23801,41,58,-0.00,38,789,"=935 ",2024-08-14 08:27:25.810
23802,41,58,-0.00,38,788,"=935 ",2024-08-14 08:27:28.383
23803,41,59,-0.00,38,789,"=935 ",2024-08-14 08:27:30.863
23804,41,59,-0.00,38,789,"=935 ",2024-08-14 08:27:34.323
23805,41,59,0.00,38,789,"=935 ",2024-08-14 08:27:35.960
23806,41,59,0.00,37,788,"=935 ",2024-08-14 08:27:38.497
23807,41,59,0.01,38,788,"=935 ",2024-08-14 08:27:40.993
23808,41,59,0.00,37,788,"=935 ",2024-08-14 08:27:43.533
23809,41,59,0.01,37,789,"=935 ",2024-08-14 08:27:46.093
23812,41,59,0.01,38,789,"=936 ",2024-08-14 08:28:07.207
23813,41,59,0.00,38,789,"=935 ",2024-08-14 08:28:08.913
23814,41,59,0.00,38,789,"=935 ",2024-08-14 08:28:12.270
23815,41,59,-0.00,38,789,"=935 ",2024-08-14 08:28:15.327
23816,41,59,-0.00,38,789,"=935 ",2024-08-14 08:28:16.907
23817,41,59,-0.00,38,789,"=935 ",2024-08-14 08:28:19.010
23818,41,59,-0.00,37,789,"=935 ",2024-08-14 08:28:22.903
23819,41,59,-0.00,37,789,"=935 ",2024-08-14 08:28:24.153
23820,40,59,-0.00,38,789,"=935 ",2024-08-14 08:28:26.607
23821,40,59,-0.00,37,789,"=935 ",2024-08-14 08:28:29.130
23822,40,59,-0.00,37,789,"=935 ",2024-08-14 08:28:32.023
23823,40,59,-0.00,37,789,"=935 ",2024-08-14 08:28:34.197
23824,40,59,0.00,38,788,"=935 ",2024-08-14 08:28:38.093
23825,40,59,-0.00,38,789,"=935 ",2024-08-14 08:28:39.743
23826,40,60,0.00,37,789,"=935 ",2024-08-14 08:28:41.797
23827,40,60,-0.00,37,789,"=935 ",2024-08-14 08:28:44.340
23828,40,60,-0.00,41,771,"=922 ",2024-08-14 08:28:47.810
23829,40,60,0.00,38,789,"=935 ",2024-08-14 08:28:49.400
23830,40,60,0.00,38,789,"=935 ",2024-08-14 08:28:55.827
23832,40,60,-0.00,37,789,"=935 ",2024-08-14 08:29:01.390
23833,40,60,-0.00,38,789,"=935 ",2024-08-14 08:29:03.350
23834,40,60,0.00,38,789,"=935 ",2024-08-14 08:29:05.320
23835,40,60,-0.00,37,788,"=935 ",2024-08-14 08:29:07.640
23836,40,60,-0.00,37,789,"=935 ",2024-08-14 08:29:09.750
23837,40,60,-0.00,38,789,"=935 ",2024-08-14 08:29:12.223
23838,40,60,0.01,38,789,"=935 ",2024-08-14 08:29:14.797
23839,40,60,-0.00,37,789,"=935 ",2024-08-14 08:29:17.310
23840,40,60,-0.00,37,789,"=935 ",2024-08-14 08:29:21.170
23841,40,60,-0.00,37,789,"=935 ",2024-08-14 08:29:22.373
23842,40,60,0.01,37,789,"=935 ",2024-08-14 08:29:24.883
23843,40,60,-0.00,37,789,"=935 ",2024-08-14 08:29:27.410
23844,40,60,-0.00,37,789,"=935 ",2024-08-14 08:29:29.950
23845,40,60,0.00,37,789,"=935 ",2024-08-14 08:29:32.507
23846,40,60,-0.01,37,789,"=935 ",2024-08-14 08:29:34.993
23847,40,60,-0.00,38,789,"=935 ",2024-08-14 08:29:37.920
23850,40,60,-0.00,38,789,"=935 ",2024-08-14 08:30:00.513
23851,40,60,-0.00,37,789,"=935 ",2024-08-14 08:30:01.710
23852,40,60,-0.00,37,788,"=935 ",2024-08-14 08:30:04.307
23853,40,60,0.00,38,782,"=930 ",2024-08-14 08:30:05.523
23854,40,60,-0.00,37,789,"=935 ",2024-08-14 08:30:07.947
23855,40,60,-0.00,38,789,"=935 ",2024-08-14 08:30:10.510
23856,40,60,0.01,37,789,"=935 ",2024-08-14 08:30:13.910
23857,40,60,-0.00,37,789,"=935 ",2024-08-14 08:30:15.603
23858,40,60,-0.01,37,789,"=935 ",2024-08-14 08:30:20.143
23859,40,60,0.00,37,789,"=935 ",2024-08-14 08:30:21.347
23860,40,60,0.00,38,789,"=935 ",2024-08-14 08:30:23.530
23861,40,60,-0.00,38,789,"=936 ",2024-08-14 08:30:25.707
23862,40,60,-0.00,37,789,"=935 ",2024-08-14 08:30:28.203
23863,40,60,-0.00,37,789,"=935 ",2024-08-14 08:30:30.793
23864,40,60,0.01,37,788,"=935 ",2024-08-14 08:30:33.293
23865,40,60,-0.00,37,789,"=935 ",2024-08-14 08:30:36.623
23866,40,60,0.00,38,789,"=935 ",2024-08-14 08:30:38.400
23867,40,60,-0.00,37,789,"=935 ",2024-08-14 08:30:40.877
23868,40,60,0.01,37,789,"=935 ",2024-08-14 08:30:43.800
23869,40,60,0.00,37,789,"=935 ",2024-08-14 08:30:45.950
23870,40,61,0.01,37,789,"=935 ",2024-08-14 08:30:48.873
23871,40,61,0.00,37,789,"=935 ",2024-08-14 08:30:51.010
23872,40,61,-0.09,37,789,"=935 ",2024-08-14 08:30:53.540
23873,40,61,-0.00,37,789,"=935 ",2024-08-14 08:30:56.493
23874,40,61,-0.00,38,789,"=935 ",2024-08-14 08:30:58.627
23875,40,61,-0.00,37,789,"=936 ",2024-08-14 08:31:01.173
23876,40,61,-0.00,37,789,"=934 ",2024-08-14 08:31:03.703
23877,40,61,0.00,37,789,"=935 ",2024-08-14 08:31:07.130
23878,40,61,-0.00,37,789,"=935 ",2024-08-14 08:31:09.600
23879,40,61,-0.00,37,789,"=935 ",2024-08-14 08:31:11.330
23880,40,61,-0.00,37,789,"=935 ",2024-08-14 08:31:13.880
23881,40,61,-0.00,38,789,"=935 ",2024-08-14 08:31:17.107
23882,40,61,-0.00,37,788,"=935 ",2024-08-14 08:31:18.920
23883,40,61,0.00,37,789,"=935 ",2024-08-14 08:31:21.417
23884,40,61,-0.00,37,788,"=934 ",2024-08-14 08:31:23.960
23885,40,61,-0.00,38,789,"=935 ",2024-08-14 08:31:26.467
23886,40,61,-0.00,38,788,"=935 ",2024-08-14 08:31:29.073
23887,40,60,-0.00,37,788,"=935 ",2024-08-14 08:31:32.387
23888,40,60,-0.00,38,815,"=961 ",2024-08-14 08:31:34.133
23889,40,60,-0.00,37,789,"=935 ",2024-08-14 08:31:37.990
23890,40,60,-0.00,37,788,"=935 ",2024-08-14 08:31:39.393
23891,40,60,0.01,37,789,"=936 ",2024-08-14 08:31:41.710
23892,40,60,-0.00,37,789,"=935 ",2024-08-14 08:31:44.217
23893,40,60,-0.00,37,788,"=935 ",2024-08-14 08:31:46.793
23894,40,60,0.00,37,789,"=935 ",2024-08-14 08:31:50.677
23895,40,60,0.00,38,789,"=935 ",2024-08-14 08:31:51.893
23896,40,60,-0.00,38,789,"=936 ",2024-08-14 08:31:54.743
23897,40,60,-0.00,37,789,"=935 ",2024-08-14 08:31:56.927
23898,40,60,-0.00,37,789,"=935 ",2024-08-14 08:31:59.443
23899,40,60,0.01,38,789,"=936 ",2024-08-14 08:32:01.997
23900,40,60,0.00,38,789,"=936 ",2024-08-14 08:32:04.877
23901,40,60,-0.00,38,789,"=936 ",2024-08-14 08:32:07.030
23902,40,60,-0.00,38,788,"=936 ",2024-08-14 08:32:09.560
23903,40,60,0.00,37,789,"=936 ",2024-08-14 08:32:13.480
23904,40,60,-0.01,37,789,"=936 ",2024-08-14 08:32:15.200
23905,40,60,-0.00,38,789,"=936 ",2024-08-14 08:32:17.207
23906,40,60,0.00,37,788,"=936 ",2024-08-14 08:32:19.733
23907,40,60,-0.00,37,789,"=936 ",2024-08-14 08:32:22.257
23908,40,60,-0.00,37,788,"=936 ",2024-08-14 08:32:24.750
23909,40,60,-0.00,38,788,"=936 ",2024-08-14 08:32:28.243
23910,40,60,-0.00,37,788,"=936 ",2024-08-14 08:32:31.827
23911,40,60,-0.00,37,788,"=936 ",2024-08-14 08:32:33.380
23912,40,60,-0.00,37,788,"=936 ",2024-08-14 08:32:35.267
23913,40,61,-0.01,38,788,"=936 ",2024-08-14 08:32:37.420
23914,40,61,0.00,37,788,"=936 ",2024-08-14 08:32:40.357
23915,40,61,-0.00,37,789,"=936 ",2024-08-14 08:32:43.890
23916,40,61,-0.00,38,788,"=936 ",2024-08-14 08:32:45.090
23917,40,61,0.00,37,788,"=937 ",2024-08-14 08:32:47.607
23918,40,61,-0.00,37,789,"=937 ",2024-08-14 08:32:51.010
23919,40,61,-0.00,32,815,"=960 ",2024-08-14 08:32:52.630
23920,40,61,0.00,37,788,"=937 ",2024-08-14 08:32:55.517
23921,40,61,-0.00,37,788,"=937 ",2024-08-14 08:32:58.060
23922,40,61,-0.09,37,788,"=937 ",2024-08-14 08:33:00.220
23923,40,61,0.00,37,789,"=938 ",2024-08-14 08:33:02.773
23924,40,61,0.07,37,789,"=937 ",2024-08-14 08:33:06.100
23925,40,61,-0.00,37,788,"=938 ",2024-08-14 08:33:07.890
23926,40,61,0.01,37,789,"=939 ",2024-08-14 08:33:10.367
23927,40,61,-0.00,37,789,"=939 ",2024-08-14 08:33:12.907
23928,40,61,0.00,37,788,"=939 ",2024-08-14 08:33:16.390
23929,40,61,0.00,37,788,"=939 ",2024-08-14 08:33:18.010
23930,40,61,0.02,37,789,"=938 ",2024-08-14 08:33:20.553
23931,40,61,-0.00,37,788,"=939 ",2024-08-14 08:33:23.083
23932,40,61,-0.00,37,788,"=939 ",2024-08-14 08:33:25.583
23933,40,61,-0.00,37,789,"=938 ",2024-08-14 08:33:28.157
23934,40,61,0.01,37,788,"=939 ",2024-08-14 08:33:30.810
23935,40,61,-0.00,37,789,"=939 ",2024-08-14 08:33:35.043
23936,40,61,-0.00,37,789,"=939 ",2024-08-14 08:33:38.320
23937,40,61,-0.00,37,788,"=939 ",2024-08-14 08:33:39.877
23938,40,61,-0.09,37,788,"=939 ",2024-08-14 08:33:41.100
23939,40,61,-0.00,37,788,"=939 ",2024-08-14 08:33:43.660
23940,40,61,-0.01,34,792,"=930 ",2024-08-14 08:33:45.853
23941,40,61,-0.00,37,789,"=939 ",2024-08-14 08:33:48.383
23942,40,61,-0.00,37,789,"=939 ",2024-08-14 08:33:50.960
23943,40,61,-0.00,37,789,"=939 ",2024-08-14 08:33:53.460
23944,40,61,-0.00,37,789,"=939 ",2024-08-14 08:33:55.970
23945,40,61,-0.01,37,789,"=939 ",2024-08-14 08:34:00.407
23946,40,61,-0.01,37,789,"=939 ",2024-08-14 08:34:01.737
23947,40,61,-0.00,37,789,"=938 ",2024-08-14 08:34:03.590
23948,40,61,-0.00,37,789,"=939 ",2024-08-14 08:34:06.170
23949,40,61,-0.00,38,788,"=939 ",2024-08-14 08:34:09.030
23950,40,61,-0.00,38,788,"=939 ",2024-08-14 08:34:11.550
23951,40,61,-0.00,37,789,"=939 ",2024-08-14 08:34:13.720
23952,40,61,-0.00,37,789,"=939 ",2024-08-14 08:34:16.263
23953,40,61,-0.00,37,789,"=939 ",2024-08-14 08:34:18.780
23954,40,61,-0.00,37,788,"=939 ",2024-08-14 08:34:21.683
23955,40,61,0.00,37,788,"=939 ",2024-08-14 08:34:23.840
23956,40,61,-0.00,37,788,"=939 ",2024-08-14 08:34:26.420
23957,40,61,-0.00,37,788,"=939 ",2024-08-14 08:34:28.930
23958,40,61,-0.00,37,788,"=939 ",2024-08-14 08:34:31.500
23959,40,61,-0.00,37,789,"=939 ",2024-08-14 08:34:33.980
23960,40,61,-0.00,37,788,"=939 ",2024-08-14 08:34:36.493
23961,40,61,0.00,37,789,"=939 ",2024-08-14 08:34:39.403
23962,40,61,-0.00,37,789,"=939 ",2024-08-14 08:34:41.787
23963,40,61,-0.01,37,789,"=939 ",2024-08-14 08:34:44.123
23964,40,61,-0.00,37,788,"=939 ",2024-08-14 08:34:47.023
23965,40,61,0.01,37,788,"=939 ",2024-08-14 08:34:49.163
23966,40,61,-0.01,37,788,"=939 ",2024-08-14 08:34:51.723
23967,40,61,-0.00,37,788,"=939 ",2024-08-14 08:34:54.263
23968,40,61,-0.00,37,788,"=939 ",2024-08-14 08:34:56.830
23969,40,61,0.01,37,788,"=939 ",2024-08-14 08:35:00.120
23970,40,61,0.00,37,788,"=939 ",2024-08-14 08:35:01.940
23971,40,61,-0.00,37,789,"=939 ",2024-08-14 08:35:04.390
23972,40,61,-0.00,37,789,"=939 ",2024-08-14 08:35:06.920
23973,40,61,-0.09,37,788,"=939 ",2024-08-14 08:35:09.453
23974,40,61,-0.00,37,789,"=939 ",2024-08-14 08:35:12.760
23975,40,61,0.08,37,789,"=939 ",2024-08-14 08:35:14.563
23976,40,61,-0.00,37,788,"=939 ",2024-08-14 08:35:17.450
23977,40,61,-0.00,37,789,"=939 ",2024-08-14 08:35:19.553
23978,40,61,-0.01,37,788,"=939 ",2024-08-14 08:35:22.950
23979,40,61,-0.00,37,788,"=939 ",2024-08-14 08:35:24.723
23980,40,61,-0.00,37,789,"=939 ",2024-08-14 08:35:27.233
23981,40,61,-0.00,37,798,"=970 ",2024-08-14 08:35:29.727
23982,40,61,-0.00,38,788,"=939 ",2024-08-14 08:35:32.277
23983,40,61,-0.00,37,789,"=939 ",2024-08-14 08:35:35.690
23984,40,61,-0.00,37,788,"=939 ",2024-08-14 08:35:38.517
23985,40,61,-0.00,37,786,"=936 ",2024-08-14 08:35:39.843
23986,40,61,-0.00,37,788,"=939 ",2024-08-14 08:35:42.437
23987,40,61,-0.00,37,788,"=939 ",2024-08-14 08:35:44.937
23988,40,61,-0.00,37,789,"=939 ",2024-08-14 08:35:47.833
23989,40,61,-0.00,37,815,"=966 ",2024-08-14 08:35:50.050
23990,40,61,-0.01,37,789,"=939 ",2024-08-14 08:35:52.513
23991,40,61,-0.01,37,788,"=939 ",2024-08-14 08:35:55.077
23992,40,61,-0.00,37,788,"=939 ",2024-08-14 08:35:59.140
23993,40,61,-0.00,37,788,"=939 ",2024-08-14 08:36:00.357
23994,40,61,-0.00,37,788,"=939 ",2024-08-14 08:36:02.673
23995,40,61,-0.00,37,788,"=939 ",2024-08-14 08:36:05.210
23996,40,61,-0.00,37,788,"=939 ",2024-08-14 08:36:07.743
23997,40,61,-0.00,38,788,"=939 ",2024-08-14 08:36:10.267
23998,40,61,-0.00,37,788,"=939 ",2024-08-14 08:36:12.843
23999,40,61,-0.00,37,788,"=939 ",2024-08-14 08:36:16.260
24000,40,61,0.01,37,788,"=939 ",2024-08-14 08:36:18.257
24001,40,61,-0.00,37,789,"=939 ",2024-08-14 08:36:20.417
24002,40,61,-0.00,37,788,"=939 ",2024-08-14 08:36:22.903
24003,40,61,-0.00,37,788,"=939 ",2024-08-14 08:36:25.830
24004,40,61,-0.08,38,788,"=938 ",2024-08-14 08:36:30.033
24005,40,61,-0.00,37,789,"=939 ",2024-08-14 08:36:31.903
24006,40,61,-0.01,37,789,"=939 ",2024-08-14 08:36:33.500
24007,40,61,-0.00,37,789,"=939 ",2024-08-14 08:36:35.587
24008,40,61,-0.01,37,789,"=939 ",2024-08-14 08:36:38.193
24009,40,61,-0.00,37,789,"=939 ",2024-08-14 08:36:44.090
24010,40,61,-0.00,37,789,"=939 ",2024-08-14 08:36:45.323
24011,40,61,-0.00,37,789,"=939 ",2024-08-14 08:36:46.573
24012,40,61,-0.01,37,786,"=937 ",2024-08-14 08:36:48.307
24013,40,61,-0.00,37,789,"=939 ",2024-08-14 08:36:50.810
24014,40,61,-0.00,37,789,"=939 ",2024-08-14 08:36:55.837
24015,40,61,-0.00,37,790,"=939 ",2024-08-14 08:36:57.020
24016,40,61,-0.00,37,792,"=939 ",2024-08-14 08:36:58.390
24017,40,61,-0.00,37,789,"=939 ",2024-08-14 08:37:00.960
24018,40,61,-0.00,37,790,"=939 ",2024-08-14 08:37:03.490
24019,40,61,-0.00,37,789,"=939 ",2024-08-14 08:37:06.027
24020,40,61,-0.00,37,781,"=932 ",2024-08-14 08:37:09.490
24021,40,61,-0.00,37,789,"=939 ",2024-08-14 08:37:11.450
24022,40,61,-0.00,37,789,"=939 ",2024-08-14 08:37:13.633
24023,40,61,-0.00,37,789,"=939 ",2024-08-14 08:37:16.190
24024,40,61,0.00,37,789,"=939 ",2024-08-14 08:37:19.077
24025,40,61,-0.00,37,789,"=939 ",2024-08-14 08:37:21.263
24026,40,61,-0.00,37,789,"=939 ",2024-08-14 08:37:24.580
24027,40,61,0.00,37,789,"=939 ",2024-08-14 08:37:27.120
24028,40,60,-0.00,37,789,"=939 ",2024-08-14 08:37:29.200
24029,40,60,-0.00,37,789,"=939 ",2024-08-14 08:37:31.317
24030,40,60,-0.00,37,789,"=939 ",2024-08-14 08:37:33.867
24031,40,60,0.00,37,783,"=933 ",2024-08-14 08:37:36.417
24032,40,60,-0.00,37,789,"=939 ",2024-08-14 08:37:39.000
24033,40,60,-0.00,37,789,"=939 ",2024-08-14 08:37:41.493
24034,40,60,-0.01,37,789,"=939 ",2024-08-14 08:37:44.010
24035,40,60,0.01,37,789,"=939 ",2024-08-14 08:37:46.543
24036,40,60,-0.00,37,788,"=939 ",2024-08-14 08:37:49.093
24037,40,60,-0.00,37,789,"=939 ",2024-08-14 08:37:51.617
24038,40,60,-0.00,37,789,"=939 ",2024-08-14 08:37:54.200
24039,40,60,-0.00,37,789,"=939 ",2024-08-14 08:37:56.720
24040,40,60,-0.00,37,789,"=939 ",2024-08-14 08:37:59.197
24041,40,60,0.00,37,789,"=938 ",2024-08-14 08:38:01.780
24042,40,60,-0.00,37,789,"=939 ",2024-08-14 08:38:05.063
24043,40,60,-0.00,37,789,"=939 ",2024-08-14 08:38:06.860
24046,40,61,-0.00,37,806,"=944 ",2024-08-14 08:38:29.033
24047,40,61,-0.00,37,789,"=939 ",2024-08-14 08:38:30.233
24048,40,61,-0.00,37,789,"=939 ",2024-08-14 08:38:33.530
24051,40,61,0.01,37,790,"=938 ",2024-08-14 08:38:55.010
24052,40,61,-0.00,37,790,"=939 ",2024-08-14 08:38:57.540
24053,40,61,-0.00,37,800,"=939 ",2024-08-14 08:39:00.117
24054,40,61,-0.00,37,812,"=939 ",2024-08-14 08:39:02.680
24055,40,61,-0.10,36,798,"=936 ",2024-08-14 08:39:05.693
24056,40,61,-0.00,37,789,"=939 ",2024-08-14 08:39:07.627
24057,40,61,-0.00,37,789,"=939 ",2024-08-14 08:39:10.257
24058,40,61,0.00,37,789,"=938 ",2024-08-14 08:39:13.220
24059,40,61,-0.00,37,788,"=939 ",2024-08-14 08:39:15.367
24060,39,62,-0.00,37,789,"=939 ",2024-08-14 08:39:17.927
24061,39,62,-0.00,37,789,"=938 ",2024-08-14 08:39:20.397
24062,39,62,-0.00,37,789,"=939 ",2024-08-14 08:39:23.307
24063,39,62,-0.01,37,789,"=939 ",2024-08-14 08:39:26.843
24064,39,62,-0.00,37,788,"=939 ",2024-08-14 08:39:28.140
24065,39,62,-0.00,37,788,"=939 ",2024-08-14 08:39:30.527
24066,39,62,-0.00,37,788,"=939 ",2024-08-14 08:39:33.490
24067,39,62,-0.01,37,789,"=939 ",2024-08-14 08:39:37.170
24068,39,62,0.00,37,798,"=939 ",2024-08-14 08:39:38.653
24069,39,62,0.01,37,789,"=939 ",2024-08-14 08:39:40.663
24070,39,62,-0.00,37,789,"=939 ",2024-08-14 08:39:43.640
24071,39,62,-0.00,37,784,"=935 ",2024-08-14 08:39:46.607
24072,39,62,-0.00,37,788,"=939 ",2024-08-14 08:39:48.483
24073,39,62,0.00,37,788,"=939 ",2024-08-14 08:39:50.750
24074,39,62,-0.00,37,788,"=939 ",2024-08-14 08:39:53.343
24075,39,62,-0.00,37,788,"=939 ",2024-08-14 08:39:55.873
24076,39,62,-0.00,37,789,"=939 ",2024-08-14 08:39:59.463
24077,39,62,-0.00,37,788,"=939 ",2024-08-14 08:40:01.410
24078,39,62,-0.00,37,788,"=938 ",2024-08-14 08:40:03.720
24079,39,62,-0.01,37,788,"=938 ",2024-08-14 08:40:06.900
24080,39,62,-0.01,37,788,"=939 ",2024-08-14 08:40:09.613
24081,39,62,-0.00,37,788,"=939 ",2024-08-14 08:40:11.047
24082,39,62,0.00,37,790,"=939 ",2024-08-14 08:40:13.750
24083,39,62,-0.00,37,789,"=938 ",2024-08-14 08:40:17.010
24084,39,62,-0.01,37,788,"=938 ",2024-08-14 08:40:18.757
24085,39,62,-0.00,37,789,"=939 ",2024-08-14 08:40:21.177
24086,39,62,0.00,37,789,"=939 ",2024-08-14 08:40:24.700
24087,39,62,-0.00,37,788,"=938 ",2024-08-14 08:40:26.237
24088,39,62,-0.00,37,788,"=939 ",2024-08-14 08:40:28.893
24089,39,62,-0.00,37,788,"=939 ",2024-08-14 08:40:31.720
24090,39,62,0.01,37,788,"=939 ",2024-08-14 08:40:33.923
24091,39,62,-0.00,37,788,"=938 ",2024-08-14 08:40:36.453
24092,39,62,0.00,37,788,"=939 ",2024-08-14 08:40:38.847
24093,39,62,0.00,37,788,"=939 ",2024-08-14 08:40:41.467
24094,39,62,0.01,37,788,"=939 ",2024-08-14 08:40:44.017
24095,39,62,-0.00,37,789,"=939 ",2024-08-14 08:40:47.493
24096,39,62,-0.00,37,789,"=939 ",2024-08-14 08:40:49.057
24097,39,62,-0.00,37,789,"=939 ",2024-08-14 08:40:52.500
24098,39,62,0.01,37,788,"=939 ",2024-08-14 08:40:55.280
24099,39,63,-0.00,37,788,"=939 ",2024-08-14 08:40:56.643
24100,39,63,-0.00,37,788,"=939 ",2024-08-14 08:40:59.123
24101,39,63,-0.00,37,789,"=939 ",2024-08-14 08:41:02.267
24102,39,63,0.00,37,789,"=939 ",2024-08-14 08:41:04.320
24103,39,63,-0.00,37,789,"=939 ",2024-08-14 08:41:06.770
24104,39,63,0.01,37,789,"=939 ",2024-08-14 08:41:09.327
24105,39,63,-0.00,37,788,"=939 ",2024-08-14 08:41:11.890
24106,39,63,0.01,37,776,"=930 ",2024-08-14 08:41:14.830
24107,39,63,-0.00,37,788,"=939 ",2024-08-14 08:41:16.883
24108,39,63,-0.00,37,788,"=939 ",2024-08-14 08:41:19.363
24109,39,63,-0.00,37,788,"=939 ",2024-08-14 08:41:22.023
24110,39,63,-0.00,37,789,"=938 ",2024-08-14 08:41:24.593
24111,39,63,-0.00,37,788,"=939 ",2024-08-14 08:41:27.040
24112,39,63,-0.00,37,788,"=939 ",2024-08-14 08:41:30.643
24113,39,63,-0.00,37,788,"=939 ",2024-08-14 08:41:32.170
24114,39,63,0.01,37,776,"=929 ",2024-08-14 08:41:34.737
24115,39,63,-0.00,37,788,"=939 ",2024-08-14 08:41:37.200
24116,39,63,0.00,37,788,"=939 ",2024-08-14 08:41:39.747
24117,39,63,-0.00,37,786,"=936 ",2024-08-14 08:41:42.530
24118,39,63,-0.00,37,790,"=939 ",2024-08-14 08:41:44.880
