Timestamp,Temperature,Humidity,DustDensity,MQ7,Light,Rain
2024-07-01 00:00:00,31.545788880578687,61.73072940043424,0.3547115667710511,84.10076666537805,1000.5262807032524,1014.9764228897058
2024-07-01 00:01:00,29.886822852081487,59.888225356276656,0.4873652744122024,121.79726734724724,1024.0,1007.461273102108
2024-07-01 00:02:00,31.00559520803436,58.3302794613484,-0.1,100.55470327871792,1000.8291153593768,1004.436595909327
2024-07-01 00:03:00,31.1636889234658,60.80392138264704,0.4951456089796225,122.76718641834512,1000.7135123214872,1018.998677751528
2024-07-01 00:04:00,30.424340246248544,64.54228243079618,0.7850926669228061,138.37658523282613,1024.0,1006.3895641580322
2024-07-01 00:05:00,31.852677960982515,60.70449470411907,0.4307252552967915,87.63795439302368,928.33598776711,1005.6847181091092
2024-07-01 00:06:00,31.41285875844266,59.4825630562132,0.545910856915357,118.6739633853438,937.7541083743484,1022.120238734531
2024-07-01 00:07:00,31.14464740603121,61.15848506057615,0.5239966205382356,118.1381311485488,995.8856235379512,1013.5621431568655
2024-07-01 00:08:00,32.67611156014831,61.29068705301068,-0.0,108.76806211664385,973.3584439832788,995.053371909904
2024-07-01 00:09:00,29.680561755010007,61.28091749919071,0.4115971330425743,95.0945219020436,1024.0,1012.134902597012
2024-07-01 00:10:00,31.49037931810825,62.86977843228689,0.4568649953062105,96.47238557717633,978.5987962239394,1018.2753918255272
2024-07-01 00:11:00,30.36092757031933,60.9086056787247,0.4920581548796408,87.70007652190796,953.3848149332356,1023.110235584568
2024-07-01 00:12:00,29.727703835997897,62.79964593494724,-0.1,72.73582538793589,1024.0,1027.5621797450206
2024-07-01 00:13:00,29.491696444340796,60.62169136547749,0.3490985839964068,81.58445342417411,1012.7111849756732,1021.621997533544
2024-07-01 00:14:00,31.423284569044768,63.19862131934389,0.5187421514148101,116.3428479942189,1024.0,1020.627415882804
2024-07-01 00:15:00,31.332445233564773,62.599496792457394,0.6629167651366568,131.3677476675773,952.7625906893272,999.8932664251984
2024-07-01 00:16:00,30.95744905948584,62.04202680894503,0.4804557090140951,90.89408423663924,996.7808637737407,1018.3079814402478
2024-07-01 00:17:00,30.851787086863443,61.78920100831568,0.4778050633627038,88.50090653873097,1024.0,996.6085714238734
2024-07-01 00:18:00,29.901755794968096,64.82626640585164,0.6045599965702613,106.83307939493469,966.4503211288848,1007.9150395630986
2024-07-01 00:19:00,29.292210547448995,62.38886770581548,0.4966554927999424,92.50550477691031,1024.0,1005.1870279076438
2024-07-01 00:20:00,30.11842180056441,58.54939995573695,0.5440983070307723,99.19468323497442,993.9680655040596,1012.6899412918104
2024-07-01 00:21:00,32.25028425283928,60.75223646203818,0.7545564341393499,114.06348163415852,1009.4153125103362,1002.419702260442
2024-07-01 00:22:00,29.44416600258881,59.74340317225544,0.4265409979778143,68.89057962841174,993.91466938853,992.067399109422
2024-07-01 00:23:00,32.07697770783264,64.41419064528782,0.5071762049313419,77.7986634916585,1024.0,1023.912779445677
2024-07-01 00:24:00,32.51115195822116,62.800514385119016,0.5120701442612197,88.50359385141792,1023.3251387631032,1001.0120403476076
2024-07-01 00:25:00,32.17426522550891,64.37394251854134,0.6677542975608302,135.1335542779682,971.114453552205,989.1379818660232
2024-07-01 00:26:00,30.686168021884352,58.80245256321627,0.496235704707277,138.08536992504742,1024.0,1005.7584914234612
2024-07-01 00:27:00,32.27589462545595,62.53819207206871,0.5809197519010862,132.8148855611791,962.9578175014487,1009.2041403330434
2024-07-01 00:28:00,30.917959294713985,57.61818578695669,0.5254378944815511,108.16796646897504,1024.0,997.716717110744
2024-07-01 00:29:00,29.017664502646053,57.17538006347049,0.4635112680597574,90.18080623301768,926.0164938060112,1011.4900143967284
2024-07-01 00:30:00,29.715205842229224,59.57813338405443,0.4679632948843621,94.18299208705147,957.5906975550783,1014.4905750748233
2024-07-01 00:31:00,31.795907233900408,63.4091967776694,0.4567960973751724,98.50426585702684,1024.0,999.4333984172724
2024-07-01 00:32:00,29.178509679578145,58.411617208745504,0.8164956143429692,162.73265085783794,1024.0,1014.440253936791
2024-07-01 00:33:00,31.663217593289826,60.3756243171629,0.3430145459273497,72.96065066871088,1024.0,1024.1943081024572
2024-07-01 00:34:00,29.83404467434696,62.79933439743873,0.3326126129245402,81.60611617387404,1018.217585880588,1007.5913704086412
2024-07-01 00:35:00,29.62323659392619,62.12687556150544,0.5120126152932037,104.97517441874577,1008.9448152205356,1004.8241554753082
2024-07-01 00:36:00,29.30231628205904,64.87882290059551,0.5293314347368047,105.28410645751389,950.0739004816286,1002.1400176459708
2024-07-01 00:37:00,32.111854874515174,60.46559415527638,0.5268333551622751,85.76666056737818,988.0077895802646,1030.3145658883652
2024-07-01 00:38:00,30.6754222367682,59.58799143086693,-0.1,86.405582095113,1000.9680614520106,1017.1499476826026
2024-07-01 00:39:00,31.70764609687256,58.2946886267075,0.3684205629329293,72.52886670208825,1024.0,1002.6926666151846
2024-07-01 00:40:00,32.11002270744523,59.76005109471428,0.4821550118635447,123.14908812238082,1024.0,1015.4589190798716
2024-07-01 00:41:00,31.987322957389207,58.30125315788818,0.6010454673097426,120.84049888076316,935.8479922318631,1004.1088226237702
2024-07-01 00:42:00,31.396283113213908,56.92796053085987,0.4213096428318054,103.82818996331116,1024.0,990.3838169054432
2024-07-01 00:43:00,31.94145642078989,64.46003617877147,0.4722306660093264,90.17960144240963,1004.7458859791842,1007.3520318710396
2024-07-01 00:44:00,30.768157528934008,60.64346444891626,0.4722112715445989,94.53450695661854,990.153899984702,994.4970460386476
2024-07-01 00:45:00,30.422013572434363,65.74098433385285,0.3698214343883588,106.64795957253084,1024.0,1013.7424209593892
2024-07-01 00:46:00,31.82222919704873,58.8918733637106,0.3960322504103661,99.74474241455384,1024.0,997.0575934494786
2024-07-01 00:47:00,30.81983412880637,59.72523256782135,0.5934271133549294,118.39399682886128,1024.0,1015.3389281590528
2024-07-01 00:48:00,31.90313333449509,59.04451121028278,0.4440525214434014,108.9432170756415,982.039123838868,988.1520410737448
2024-07-01 00:49:00,31.703003779143963,59.32613645065387,0.6287230684825338,138.2022009785341,1008.5393812074392,1012.1319194408449
2024-07-01 00:50:00,30.20817277305513,62.367255312056514,0.4780151609622401,114.9271902853375,1024.0,1031.7491822219122
2024-07-01 00:51:00,32.111669728907685,61.76509489320145,0.3458070514461277,93.7210386104971,1024.0,1002.8627216922644
2024-07-01 00:52:00,30.47830456404882,62.39566484046119,0.5522348187468086,120.48750446069408,1000.0412881077356,1018.4140280201764
2024-07-01 00:53:00,31.473060176482683,63.34178809268147,0.4148837135509606,88.5658241361616,1014.7170511668093,1015.1524806697648
2024-07-01 00:54:00,30.53556949780973,62.88435380314451,-0.0,101.53647302880184,968.6832512996986,987.2293182047904
2024-07-01 00:55:00,32.707443348295946,58.66506291791868,0.6061419515758403,122.57440229784535,964.1896687959664,1006.033376954276
2024-07-01 00:56:00,30.454699830764486,59.64680385489998,0.3416582846053224,85.88956130079933,1024.0,998.1747728412258
2024-07-01 00:57:00,28.27788508462995,60.9498050591401,0.4265983990112724,98.3551449378953,1024.0,1027.308546009114
2024-07-01 00:58:00,30.092798527299244,68.17490446448659,-0.1,85.64099334647861,1020.3994939209832,1021.3673129257098
2024-07-01 00:59:00,30.639988398638824,62.27643627227209,0.3954892939933058,62.13025384426531,1024.0,997.0869235518286
2024-07-01 01:00:00,31.571956469183924,60.957411692839024,0.4422956258158597,102.05285622740251,1024.0,1002.9512494816818
2024-07-01 01:01:00,32.47227538006011,62.10298148038125,0.4202124776480165,93.60727072971372,991.7440122697436,1011.40279094925
2024-07-01 01:02:00,32.61273492293505,59.56260175966178,0.4391637915712658,96.165452682314,1024.0,1014.3377635640312
2024-07-01 01:03:00,32.63254201282266,61.30607859069256,-0.0,132.90119126416468,1024.0,1004.8187191581088
2024-07-01 01:04:00,30.34457191023091,62.70294950500457,-0.0,96.7754922751052,1022.2086980445024,1021.185667300468
2024-07-01 01:05:00,29.36156035039197,60.74803119737153,0.3769857956501121,79.07399561715228,1024.0,1022.551849915007
2024-07-01 01:06:00,29.822794408077765,59.3053133516843,0.5672324750180517,117.78327803554546,893.0127447955128,1020.1323660984292
2024-07-01 01:07:00,32.576141147164364,60.675068907879776,0.4394994712966624,95.7930451529916,1024.0,1019.6953278485728
2024-07-01 01:08:00,31.588023962933903,60.2040608075247,0.7216917590473018,141.37191680108754,1024.0,1000.3269329847286
2024-07-01 01:09:00,31.54792544230255,58.141356052752,0.4598983925928531,91.52006663327796,1009.0496324767066,1002.1367680787902
2024-07-01 01:10:00,32.034275526066295,59.72490329286556,0.5170784577345376,96.48510166696572,1024.0,1018.8697835976023
2024-07-01 01:11:00,31.290208991980546,58.094778613408586,-0.1,68.60896297012576,924.6215542699554,1011.4135635796076
2024-07-01 01:12:00,33.06743891464467,58.41921082743934,0.3731412483911905,69.35112856506956,1013.0164056081244,987.6174446796211
2024-07-01 01:13:00,29.08611703917946,58.62330790248509,0.2699129548951529,69.36249678010034,1024.0,1002.5557395151976
2024-07-01 01:14:00,31.599203407254997,62.82449558976264,0.5192752222016312,120.80603073754058,1024.0,1011.124741602825
2024-07-01 01:15:00,30.60454487943028,63.90831907831063,-0.0,93.03318560915048,998.0864890863176,1017.1080117640156
2024-07-01 01:16:00,29.261545266856416,57.8702253968653,0.5515427301020992,95.3739044436512,983.5753198553406,1021.4391137477558
2024-07-01 01:17:00,32.67944959876452,64.11514772179189,0.5746739763598566,106.55394699315654,998.9121478207732,1017.7909927760816
2024-07-01 01:18:00,31.35596695544053,58.71398751845565,-0.0,118.49828469675124,1024.0,1005.674528380988
2024-07-01 01:19:00,31.56422344098092,62.47333136216964,0.4434705847303926,87.97357503222423,1024.0,999.0510353619404
2024-07-01 01:20:00,32.685898075483976,61.509083458201765,0.5142839211681066,105.00227231147537,997.511989811648,1008.2380314249036
2024-07-01 01:21:00,31.279575713830223,62.27606437901687,0.5602987317109139,112.55090877821408,1024.0,998.8495912171004
2024-07-01 01:22:00,33.31046412351669,58.6852699852508,0.4482154995515625,96.04420603635086,1024.0,1015.6671746952654
2024-07-01 01:23:00,31.50535967097367,57.40443615305139,0.3988853525773819,88.96702827031902,1024.0,1014.4641506388564
2024-07-01 01:24:00,30.84410312602185,59.4357283497765,-0.1,142.2168480354259,988.8973453061324,1010.0133519404424
2024-07-01 01:25:00,32.604530968652035,61.90767674361398,0.3021855935565683,79.53962528113988,1007.6168926701116,1001.2962593267132
2024-07-01 01:26:00,32.11454900569813,64.9801418882023,0.5409004794953242,99.70358615160318,1004.394592343392,1017.8158211041324
2024-07-01 01:27:00,30.007882479541934,59.01928025316512,-0.0,115.35294877284664,950.824252593394,1013.7791191168566
2024-07-01 01:28:00,32.35466066937974,60.89344620219807,0.3998233083010207,89.37780368637941,1024.0,1005.037645001081
2024-07-01 01:29:00,31.62020096944117,59.605356318965576,0.4279123927820774,94.20349932420784,1024.0,1001.0165423354292
2024-07-01 01:30:00,31.92984051806942,61.08145570233695,0.4687727426460408,108.73083580089988,1024.0,1009.323743345372
2024-07-01 01:31:00,32.46211660356045,57.266730507031866,0.5183802530391305,118.21216368475908,1012.2706433312428,1003.1683291633196
2024-07-01 01:32:00,30.52381503134979,64.13678086825136,0.5509947187943055,97.48236954059814,953.2314628974792,1019.892495244268
2024-07-01 01:33:00,30.381778583592336,61.201159127485454,0.4939752032358009,119.06679293999557,1002.967733861732,1004.5886831317292
2024-07-01 01:34:00,31.02732734100569,62.99981087526935,0.5143803942221269,103.64973299640268,1006.8642741736616,1005.8940507914456
2024-07-01 01:35:00,31.739852053620197,60.7134678777685,0.5857705523728236,112.64277727036074,983.886136538919,1007.6350851118772
2024-07-01 01:36:00,32.91423898343107,61.571520252677566,0.5655314323009605,100.59193852182572,1015.9357144166996,1015.7614584986164
2024-07-01 01:37:00,32.09480371412555,63.46040105822378,0.6667971895187014,130.81667829260678,1024.0,1007.2662099254076
2024-07-01 01:38:00,31.029772379620493,61.47848148609728,0.6542849238595313,107.56838054187732,1024.0,1029.390134734447
2024-07-01 01:39:00,31.32840569757374,61.56285204747252,0.4620751728283861,103.14337455220462,1024.0,1003.1866640730254
2024-07-01 01:40:00,31.81606887090684,59.65194866355997,0.5435188999039012,124.45314451554437,1024.0,1018.7700730532192
2024-07-01 01:41:00,30.4880584772247,60.18337476314108,0.5238266705848484,102.33188477667152,1020.2777042116916,1022.1414926544796
2024-07-01 01:42:00,31.564607499079795,59.23898153450709,0.4993692598952555,113.23942538921176,928.061439235048,1023.3060911486066
2024-07-01 01:43:00,32.51815511466555,59.80096834080314,0.4416028261862169,96.01978623862696,1022.6743062275392,1025.3370243873069
2024-07-01 01:44:00,30.541218775780337,63.79185222803061,0.4628828695573512,83.93864730030806,1024.0,1005.5194251661984
2024-07-01 01:45:00,31.15864280311383,64.91900289610521,0.3031084777674977,79.08593975135261,1024.0,1006.83378065255
2024-07-01 01:46:00,32.81287321511033,58.819624553352206,0.5765781557575904,110.21906223605713,1014.3819517609438,1017.9320685429842
2024-07-01 01:47:00,30.77222953964804,62.1169077146186,0.5355462198784613,115.9078448841561,1024.0,998.5518300024136
2024-07-01 01:48:00,31.77805290857431,60.70357095937485,0.4892694703219668,97.52527642536704,1022.2644115147378,1007.1210828521052
2024-07-01 01:49:00,32.23999147163139,64.14528023961728,0.476053947276231,104.49581523542754,965.5660981190234,1001.378570140256
2024-07-01 01:50:00,31.738788300641147,61.63345267801364,0.5601397482053618,99.46058172839555,1024.0,1026.8103824167376
2024-07-01 01:51:00,31.33266490272664,61.361169734592906,0.6802892810743045,129.33080211313825,1024.0,1013.7268778637794
2024-07-01 01:52:00,30.142052639247037,59.89897118699961,0.4965178482709675,102.30243358100114,1024.0,1023.7504713148264
2024-07-01 01:53:00,30.533485056071104,58.33733816308912,0.7358276327041607,130.70336491346532,978.530627260263,997.185639072806
2024-07-01 01:54:00,32.43278929361879,62.93516339732109,0.5845639632717596,113.38135561122928,1024.0,1018.821372867057
2024-07-01 01:55:00,31.14650237152812,62.1316315303494,0.4282354858399761,90.60564525809396,953.907446860386,1021.276812148745
2024-07-01 01:56:00,32.03069302923782,62.19295036727094,0.5702336373287651,112.69511120074051,1024.0,1014.399895769164
2024-07-01 01:57:00,30.705004491132208,60.25179534053865,0.5376577836285362,105.23706883678317,1024.0,1030.0908236220157
2024-07-01 01:58:00,31.07531326679076,61.17129986658677,0.427877982939086,83.75134015695004,974.4731837434656,1001.009386822952
2024-07-01 01:59:00,31.60423914318425,63.05736569159331,0.4735343084042265,86.22957142212267,995.6851135198614,1005.7688786417528
2024-07-01 02:00:00,31.23243844875163,63.45183568847912,0.4277498302958202,88.52561551688044,1024.0,1000.4405338720808
2024-07-01 02:01:00,30.87862136907753,59.14305365260519,0.5206351800041411,101.90818062754624,998.82621729419,999.062747030632
2024-07-01 02:02:00,30.603894578545727,60.245686942522646,0.5134994498146516,74.14090992202435,946.4668284466934,986.9480398900728
2024-07-01 02:03:00,32.29232845009906,58.74500218000544,0.5618033555474363,110.41858073654063,1024.0,1002.1989667478804
2024-07-01 02:04:00,30.86016646662131,61.93968352938512,0.5737099134765259,133.7436771533394,970.8848143136948,1017.2143150627896
